"Plot Title: 9724974"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Attached (LGR S/N: 9724974, SEN S/N: 9724974)","Host Connected (LGR S/N: 9724974, SEN S/N: 9724974)","End Of File (LGR S/N: 9724974, SEN S/N: 9724974)"
8573,08/10/11,11:00:00 AM,7.242,10.492,,,,
8574,08/10/11,12:00:00 PM,7.670,11.832,,,,
8575,08/10/11,01:00:00 PM,8.369,13.353,,,,
8576,08/10/11,02:00:00 PM,8.866,14.960,,,,
8577,08/10/11,03:00:00 PM,8.693,14.481,,,,
8578,08/10/11,04:00:00 PM,8.394,14.194,,,,
8579,08/10/11,05:00:00 PM,7.343,12.509,,,,
8580,08/10/11,06:00:00 PM,6.914,10.883,,,,
8581,08/10/11,07:00:00 PM,5.719,9.361,,,,
8582,08/10/11,08:00:00 PM,5.102,7.995,,,,
8583,08/10/11,09:00:00 PM,4.376,6.509,,,,
8584,08/10/11,10:00:00 PM,3.958,5.565,,,,
8585,08/10/11,11:00:00 PM,3.617,4.921,,,,
8586,08/11/11,12:00:00 AM,3.538,4.454,,,,
8587,08/11/11,01:00:00 AM,3.116,4.194,,,,
8588,08/11/11,02:00:00 AM,3.009,3.906,,,,
8589,08/11/11,03:00:00 AM,2.850,3.696,,,,
8590,08/11/11,04:00:00 AM,2.850,3.433,,,,
8591,08/11/11,05:00:00 AM,2.717,3.301,,,,
8592,08/11/11,06:00:00 AM,2.610,3.195,,,,
8593,08/11/11,07:00:00 AM,2.610,3.354,,,,
8594,08/11/11,08:00:00 AM,2.610,3.880,,,,
8595,08/11/11,09:00:00 AM,2.877,4.428,,,,
8596,08/11/11,10:00:00 AM,2.770,5.076,,,,
8597,08/11/11,11:00:00 AM,3.512,6.153,,,,
8598,08/11/11,12:00:00 PM,3.485,7.066,,,,
8599,08/11/11,01:00:00 PM,3.880,7.469,,,,
8600,08/11/11,02:00:00 PM,4.506,8.891,,,,
8601,08/11/11,03:00:00 PM,4.921,9.952,,,,
8602,08/11/11,04:00:00 PM,5.128,10.051,,,,
8603,08/11/11,05:00:00 PM,6.408,12.001,,,,
8604,08/11/11,06:00:00 PM,5.796,12.437,,,,
8605,08/11/11,07:00:00 PM,5.437,10.663,,,,
8606,08/11/11,08:00:00 PM,4.532,8.295,,,,
8607,08/11/11,09:00:00 PM,4.402,6.560,,,,
8608,08/11/11,10:00:00 PM,4.220,5.488,,,,
8609,08/11/11,11:00:00 PM,4.220,4.973,,,,
8610,08/12/11,12:00:00 AM,3.827,4.428,,,,
8611,08/12/11,01:00:00 AM,3.380,3.932,,,,
8612,08/12/11,02:00:00 AM,3.221,3.406,,,,
8613,08/12/11,03:00:00 AM,3.354,3.168,,,,
8614,08/12/11,04:00:00 AM,3.433,2.877,,,,
8615,08/12/11,05:00:00 AM,2.770,2.182,,,,
8616,08/12/11,06:00:00 AM,2.983,2.021,,,,
8617,08/12/11,07:00:00 AM,3.301,2.557,,,,
8618,08/12/11,08:00:00 AM,3.880,3.617,,,,
8619,08/12/11,09:00:00 AM,4.818,5.154,,,,
8620,08/12/11,10:00:00 AM,5.693,7.293,,,,
8621,08/12/11,11:00:00 AM,6.051,9.188,,,,
8622,08/12/11,12:00:00 PM,6.026,9.829,,,,
8623,08/12/11,01:00:00 PM,6.179,10.320,,,,
8624,08/12/11,02:00:00 PM,5.076,10.443,,,,
8625,08/12/11,03:00:00 PM,6.940,11.419,,,,
8626,08/12/11,04:00:00 PM,7.695,12.920,,,,
8627,08/12/11,05:00:00 PM,7.192,12.775,,,,
8628,08/12/11,06:00:00 PM,7.594,12.437,,,,
8629,08/12/11,07:00:00 PM,7.695,11.613,,,,
8630,08/12/11,08:00:00 PM,6.839,10.687,,,,
8631,08/12/11,09:00:00 PM,6.026,8.916,,,,
8632,08/12/11,10:00:00 PM,6.102,7.116,,,,
8633,08/12/11,11:00:00 PM,6.051,6.331,,,,
8634,08/13/11,12:00:00 AM,5.693,5.821,,,,
8635,08/13/11,01:00:00 AM,5.385,5.385,,,,
8636,08/13/11,02:00:00 AM,5.179,5.076,,,,
8637,08/13/11,03:00:00 AM,4.895,4.844,,,,
8638,08/13/11,04:00:00 AM,4.844,4.584,,,,
8639,08/13/11,05:00:00 AM,4.921,4.324,,,,
8640,08/13/11,06:00:00 AM,4.740,4.220,,,,
8641,08/13/11,07:00:00 AM,4.818,4.506,,,,
8642,08/13/11,08:00:00 AM,5.128,5.360,,,,
8643,08/13/11,09:00:00 AM,5.693,7.268,,,,
8644,08/13/11,10:00:00 AM,6.179,9.386,,,,
8645,08/13/11,11:00:00 AM,7.419,11.321,,,,
8646,08/13/11,12:00:00 PM,7.920,12.195,,,,
8647,08/13/11,01:00:00 PM,8.469,12.799,,,,
8648,08/13/11,02:00:00 PM,9.952,14.385,,,,
8649,08/13/11,03:00:00 PM,10.883,15.819,,,,
8650,08/13/11,04:00:00 PM,11.832,16.630,,,,
8651,08/13/11,05:00:00 PM,12.147,19.080,,,,
8652,08/13/11,06:00:00 PM,12.606,19.770,,,,
8653,08/13/11,07:00:00 PM,12.630,19.746,,,,
8654,08/13/11,08:00:00 PM,10.736,18.295,,,,
8655,08/13/11,09:00:00 PM,9.435,14.960,,,,
8656,08/13/11,10:00:00 PM,8.295,10.467,,,,
8657,08/13/11,11:00:00 PM,8.344,7.720,,,,
8658,08/14/11,12:00:00 AM,7.770,6.204,,,,
8659,08/14/11,01:00:00 AM,7.293,5.308,,,,
8660,08/14/11,02:00:00 AM,6.712,4.532,,,,
8661,08/14/11,03:00:00 AM,6.484,4.115,,,,
8662,08/14/11,04:00:00 AM,6.077,3.827,,,,
8663,08/14/11,05:00:00 AM,5.693,3.591,,,,
8664,08/14/11,06:00:00 AM,5.745,3.354,,,,
8665,08/14/11,07:00:00 AM,5.898,3.564,,,,
8666,08/14/11,08:00:00 AM,6.204,4.454,,,,
8667,08/14/11,09:00:00 AM,7.242,5.282,,,,
8668,08/14/11,10:00:00 AM,6.965,7.066,,,,
8669,08/14/11,11:00:00 AM,7.920,8.095,,,,
8670,08/14/11,12:00:00 PM,8.717,9.952,,,,
8671,08/14/11,01:00:00 PM,9.312,11.394,,,,
8672,08/14/11,02:00:00 PM,8.419,11.977,,,,
8673,08/14/11,03:00:00 PM,8.145,11.394,,,,
8674,08/14/11,04:00:00 PM,7.745,10.075,,,,
8675,08/14/11,05:00:00 PM,7.519,9.558,,,,
8676,08/14/11,06:00:00 PM,6.611,8.742,,,,
8677,08/14/11,07:00:00 PM,6.509,8.394,,,,
8678,08/14/11,08:00:00 PM,4.506,7.167,,,,
8679,08/14/11,09:00:00 PM,4.480,5.642,,,,
8680,08/14/11,10:00:00 PM,4.402,4.792,,,,
8681,08/14/11,11:00:00 PM,4.506,4.454,,,,
8682,08/15/11,12:00:00 AM,4.558,4.141,,,,
8683,08/15/11,01:00:00 AM,4.636,4.063,,,,
8684,08/15/11,02:00:00 AM,4.428,3.932,,,,
8685,08/15/11,03:00:00 AM,4.324,3.722,,,,
8686,08/15/11,04:00:00 AM,4.194,3.643,,,,
8687,08/15/11,05:00:00 AM,3.749,3.459,,,,
8688,08/15/11,06:00:00 AM,4.194,3.380,,,,
8689,08/15/11,07:00:00 AM,4.298,3.564,,,,
8690,08/15/11,08:00:00 AM,4.921,4.141,,,,
8691,08/15/11,09:00:00 AM,5.847,5.796,,,,
8692,08/15/11,10:00:00 AM,6.611,7.217,,,,
8693,08/15/11,11:00:00 AM,7.695,9.386,,,,
8694,08/15/11,12:00:00 PM,7.142,11.297,,,,
8695,08/15/11,01:00:00 PM,7.645,11.370,,,,
8696,08/15/11,02:00:00 PM,7.619,12.001,,,,
8697,08/15/11,03:00:00 PM,6.306,11.492,,,,
8698,08/15/11,04:00:00 PM,5.360,10.051,,,,
8699,08/15/11,05:00:00 PM,4.792,8.245,,,,
8700,08/15/11,06:00:00 PM,4.869,7.469,,,,
8701,08/15/11,07:00:00 PM,4.141,6.153,,,,
8702,08/15/11,08:00:00 PM,4.220,5.668,,,,
8703,08/15/11,09:00:00 PM,4.063,5.154,,,,
8704,08/15/11,10:00:00 PM,4.141,4.558,,,,
8705,08/15/11,11:00:00 PM,4.063,4.115,,,,
8706,08/16/11,12:00:00 AM,4.037,3.827,,,,
8707,08/16/11,01:00:00 AM,3.801,3.564,,,,
8708,08/16/11,02:00:00 AM,3.985,3.195,,,,
8709,08/16/11,03:00:00 AM,2.983,3.195,,,,
8710,08/16/11,04:00:00 AM,2.664,3.036,,,,
8711,08/16/11,05:00:00 AM,2.823,2.877,,,,
8712,08/16/11,06:00:00 AM,2.423,2.637,,,,
8713,08/16/11,07:00:00 AM,2.182,2.289,,,,
8714,08/16/11,08:00:00 AM,2.503,2.503,,,,
8715,08/16/11,09:00:00 AM,2.956,3.459,,,,
8716,08/16/11,10:00:00 AM,3.906,5.437,,,,
8717,08/16/11,11:00:00 AM,4.246,7.745,,,,
8718,08/16/11,12:00:00 PM,5.488,10.051,,,,
8719,08/16/11,01:00:00 PM,6.509,11.710,,,,
8720,08/16/11,02:00:00 PM,7.192,14.002,,,,
8721,08/16/11,03:00:00 PM,8.817,13.594,,,,
8722,08/16/11,04:00:00 PM,7.167,13.906,,,,
8723,08/16/11,05:00:00 PM,9.089,12.243,,,,
8724,08/16/11,06:00:00 PM,7.745,14.768,,,,
8725,08/16/11,07:00:00 PM,7.895,13.425,,,,
8726,08/16/11,08:00:00 PM,5.745,10.271,,,,
8727,08/16/11,09:00:00 PM,5.231,7.670,,,,
8728,08/16/11,10:00:00 PM,5.257,6.102,,,,
8729,08/16/11,11:00:00 PM,5.179,5.334,,,,
8730,08/17/11,12:00:00 AM,5.154,5.024,,,,
8731,08/17/11,01:00:00 AM,4.662,4.350,,,,
8732,08/17/11,02:00:00 AM,4.662,3.906,,,,
8733,08/17/11,03:00:00 AM,4.506,3.538,,,,
8734,08/17/11,04:00:00 AM,4.298,3.248,,,,
8735,08/17/11,05:00:00 AM,3.749,2.530,,,,
8736,08/17/11,06:00:00 AM,3.775,2.182,,,,
8737,08/17/11,07:00:00 AM,4.714,3.009,,,,
8738,08/17/11,08:00:00 AM,4.610,4.350,,,,
8739,08/17/11,09:00:00 AM,5.514,6.153,,,,
8740,08/17/11,10:00:00 AM,5.745,7.845,,,,
8741,08/17/11,11:00:00 AM,7.318,9.928,,,,
8742,08/17/11,12:00:00 PM,8.344,12.122,,,,
8743,08/17/11,01:00:00 PM,9.163,14.002,,,,
8744,08/17/11,02:00:00 PM,9.410,14.074,,,,
8745,08/17/11,03:00:00 PM,11.102,15.031,,,,
8746,08/17/11,04:00:00 PM,11.613,15.366,,,,
8747,08/17/11,05:00:00 PM,10.467,14.768,,,,
8748,08/17/11,06:00:00 PM,12.098,13.954,,,,
8749,08/17/11,07:00:00 PM,8.941,14.601,,,,
8750,08/17/11,08:00:00 PM,8.095,11.759,,,,
8751,08/17/11,09:00:00 PM,6.661,9.015,,,,
8752,08/17/11,10:00:00 PM,6.611,7.318,,,,
8753,08/17/11,11:00:00 PM,5.949,6.357,,,,
8754,08/18/11,12:00:00 AM,6.560,5.872,,,,
8755,08/18/11,01:00:00 AM,5.796,5.616,,,,
8756,08/18/11,02:00:00 AM,5.565,5.282,,,,
8757,08/18/11,03:00:00 AM,5.616,5.050,,,,
8758,08/18/11,04:00:00 AM,6.102,4.973,,,,
8759,08/18/11,05:00:00 AM,5.642,4.921,,,,
8760,08/18/11,06:00:00 AM,5.591,4.844,,,,
8761,08/18/11,07:00:00 AM,5.693,4.895,,,,
8762,08/18/11,08:00:00 AM,6.306,5.514,,,,
8763,08/18/11,09:00:00 AM,5.719,5.385,,,,
8764,08/18/11,10:00:00 AM,7.091,5.076,,,,
8765,08/18/11,11:00:00 AM,7.920,7.268,,,,
8766,08/18/11,12:00:00 PM,8.618,10.001,,,,
8767,08/18/11,01:00:00 PM,9.040,11.419,,,,
8768,08/18/11,02:00:00 PM,8.965,12.437,,,,
8769,08/18/11,03:00:00 PM,9.015,12.534,,,,
8770,08/18/11,04:00:00 PM,9.509,13.112,,,,
8771,08/18/11,05:00:00 PM,10.663,13.088,,,,
8772,08/18/11,06:00:00 PM,11.516,15.318,,,,
8773,08/18/11,07:00:00 PM,8.120,13.401,,,,
8774,08/18/11,08:00:00 PM,7.217,10.149,,,,
8775,08/18/11,09:00:00 PM,6.179,7.895,,,,
8776,08/18/11,10:00:00 PM,5.872,6.458,,,,
8777,08/18/11,11:00:00 PM,5.591,5.668,,,,
8778,08/19/11,12:00:00 AM,5.360,5.282,,,,
8779,08/19/11,01:00:00 AM,5.024,5.024,,,,
8780,08/19/11,02:00:00 AM,4.454,4.740,,,,
8781,08/19/11,03:00:00 AM,4.428,4.428,,,,
8782,08/19/11,04:00:00 AM,3.880,4.246,,,,
8783,08/19/11,05:00:00 AM,3.775,4.063,,,,
8784,08/19/11,06:00:00 AM,3.485,3.880,,,,
8785,08/19/11,07:00:00 AM,3.512,3.801,,,,
8786,08/19/11,08:00:00 AM,4.063,4.089,,,,
8787,08/19/11,09:00:00 AM,4.298,5.154,,,,
8788,08/19/11,10:00:00 AM,4.584,6.661,,,,
8789,08/19/11,11:00:00 AM,5.231,7.695,,,,
8790,08/19/11,12:00:00 PM,6.077,9.435,,,,
8791,08/19/11,01:00:00 PM,6.458,10.001,,,,
8792,08/19/11,02:00:00 PM,7.015,10.222,,,,
8793,08/19/11,03:00:00 PM,6.051,9.312,,,,
8794,08/19/11,04:00:00 PM,6.712,8.593,,,,
8795,08/19/11,05:00:00 PM,7.217,9.015,,,,
8796,08/19/11,06:00:00 PM,7.419,9.558,,,,
8797,08/19/11,07:00:00 PM,7.920,9.558,,,,
8798,08/19/11,08:00:00 PM,7.745,8.841,,,,
8799,08/19/11,09:00:00 PM,8.270,7.920,,,,
8800,08/19/11,10:00:00 PM,7.895,7.469,,,,
8801,08/19/11,11:00:00 PM,8.369,7.242,,,,
8802,08/20/11,12:00:00 AM,8.916,7.116,,,,
8803,08/20/11,01:00:00 AM,9.040,7.091,,,,
8804,08/20/11,02:00:00 AM,9.534,7.419,,,,
8805,08/20/11,03:00:00 AM,9.903,7.770,,,,
8806,08/20/11,04:00:00 AM,9.952,7.870,,,,
8807,08/20/11,05:00:00 AM,9.485,7.870,,,,
8808,08/20/11,06:00:00 AM,9.509,7.995,,,,
8809,08/20/11,07:00:00 AM,9.682,8.145,,,,
8810,08/20/11,08:00:00 AM,9.780,8.841,,,,
8811,08/20/11,09:00:00 AM,9.903,9.756,,,,
8812,08/20/11,10:00:00 AM,10.198,11.273,,,,
8813,08/20/11,11:00:00 AM,10.100,11.346,,,,
8814,08/20/11,12:00:00 PM,9.879,11.224,,,,
8815,08/20/11,01:00:00 PM,10.687,12.098,,,,
8816,08/20/11,02:00:00 PM,12.847,14.625,,,,
8817,08/20/11,03:00:00 PM,12.413,15.270,,,,
8818,08/20/11,04:00:00 PM,13.546,15.939,,,,
8819,08/20/11,05:00:00 PM,11.565,14.792,,,,
8820,08/20/11,06:00:00 PM,10.736,12.727,,,,
8821,08/20/11,07:00:00 PM,9.952,11.759,,,,
8822,08/20/11,08:00:00 PM,9.139,10.296,,,,
8823,08/20/11,09:00:00 PM,8.916,9.386,,,,
8824,08/20/11,10:00:00 PM,8.618,8.965,,,,
8825,08/20/11,11:00:00 PM,8.220,8.717,,,,
8826,08/21/11,12:00:00 AM,7.920,8.120,,,,
8827,08/21/11,01:00:00 AM,7.469,7.569,,,,
8828,08/21/11,02:00:00 AM,7.795,7.217,,,,
8829,08/21/11,03:00:00 AM,7.720,7.066,,,,
8830,08/21/11,04:00:00 AM,7.645,7.015,,,,
8831,08/21/11,05:00:00 AM,7.293,6.914,,,,
8832,08/21/11,06:00:00 AM,6.864,6.585,,,,
8833,08/21/11,07:00:00 AM,7.368,6.560,,,,
8834,08/21/11,08:00:00 AM,7.419,6.661,,,,
8835,08/21/11,09:00:00 AM,8.070,7.419,,,,
8836,08/21/11,10:00:00 AM,8.717,8.593,,,,
8837,08/21/11,11:00:00 AM,9.213,10.001,,,,
8838,08/21/11,12:00:00 PM,8.419,10.883,,,,
8839,08/21/11,01:00:00 PM,8.668,11.565,,,,
8840,08/21/11,02:00:00 PM,10.492,12.944,,,,
8841,08/21/11,03:00:00 PM,9.040,14.098,,,,
8842,08/21/11,04:00:00 PM,8.170,12.944,,,,
8843,08/21/11,05:00:00 PM,8.319,11.880,,,,
8844,08/21/11,06:00:00 PM,8.070,10.932,,,,
8845,08/21/11,07:00:00 PM,7.895,10.001,,,,
8846,08/21/11,08:00:00 PM,7.091,8.866,,,,
8847,08/21/11,09:00:00 PM,6.839,7.645,,,,
8848,08/21/11,10:00:00 PM,6.560,6.737,,,,
8849,08/21/11,11:00:00 PM,6.509,6.306,,,,
8850,08/22/11,12:00:00 AM,6.153,6.051,,,,
8851,08/22/11,01:00:00 AM,6.102,5.847,,,,
8852,08/22/11,02:00:00 AM,5.924,5.642,,,,
8853,08/22/11,03:00:00 AM,5.437,5.385,,,,
8854,08/22/11,04:00:00 AM,5.334,5.076,,,,
8855,08/22/11,05:00:00 AM,5.282,4.766,,,,
8856,08/22/11,06:00:00 AM,5.745,4.506,,,,
8857,08/22/11,07:00:00 AM,5.693,4.584,,,,
8858,08/22/11,08:00:00 AM,6.179,5.437,,,,
8859,08/22/11,09:00:00 AM,6.255,6.433,,,,
8860,08/22/11,10:00:00 AM,6.000,7.066,,,,
8861,08/22/11,11:00:00 AM,6.687,7.469,,,,
8862,08/22/11,12:00:00 PM,7.066,8.841,,,,
8863,08/22/11,01:00:00 PM,8.170,10.001,,,,
8864,08/22/11,02:00:00 PM,9.139,11.856,,,,
8865,08/22/11,03:00:00 PM,8.668,12.799,,,,
8866,08/22/11,04:00:00 PM,8.593,12.968,,,,
8867,08/22/11,05:00:00 PM,8.195,12.413,,,,
8868,08/22/11,06:00:00 PM,8.767,12.413,,,,
8869,08/22/11,07:00:00 PM,7.519,11.321,,,,
8870,08/22/11,08:00:00 PM,6.585,9.756,,,,
8871,08/22/11,09:00:00 PM,5.693,7.770,,,,
8872,08/22/11,10:00:00 PM,5.898,6.458,,,,
8873,08/22/11,11:00:00 PM,5.334,5.360,,,,
8874,08/23/11,12:00:00 AM,5.796,4.740,,,,
8875,08/23/11,01:00:00 AM,5.360,4.168,,,,
8876,08/23/11,02:00:00 AM,5.847,3.958,,,,
8877,08/23/11,03:00:00 AM,6.077,4.089,,,,
8878,08/23/11,04:00:00 AM,5.949,4.272,,,,
8879,08/23/11,05:00:00 AM,5.257,3.985,,,,
8880,08/23/11,06:00:00 AM,5.488,4.115,,,,
8881,08/23/11,07:00:00 AM,5.796,4.089,,,,
8882,08/23/11,08:00:00 AM,6.153,4.869,,,,
8883,08/23/11,09:00:00 AM,7.116,6.051,,,,
8884,08/23/11,10:00:00 AM,8.394,8.020,,,,
8885,08/23/11,11:00:00 AM,8.270,8.866,,,,
8886,08/23/11,12:00:00 PM,8.817,10.687,,,,
8887,08/23/11,01:00:00 PM,8.841,12.195,,,,
8888,08/23/11,02:00:00 PM,9.262,12.630,,,,
8889,08/23/11,03:00:00 PM,10.198,13.762,,,,
8890,08/23/11,04:00:00 PM,10.051,13.882,,,,
8891,08/23/11,05:00:00 PM,10.932,14.721,,,,
8892,08/23/11,06:00:00 PM,8.568,13.353,,,,
8893,08/23/11,07:00:00 PM,7.995,10.956,,,,
8894,08/23/11,08:00:00 PM,6.737,8.866,,,,
8895,08/23/11,09:00:00 PM,6.077,7.091,,,,
8896,08/23/11,10:00:00 PM,6.255,5.924,,,,
8897,08/23/11,11:00:00 PM,5.385,5.179,,,,
8898,08/24/11,12:00:00 AM,4.947,4.480,,,,
8899,08/24/11,01:00:00 AM,5.231,4.454,,,,
8900,08/24/11,02:00:00 AM,4.844,4.506,,,,
8901,08/24/11,03:00:00 AM,4.194,4.506,,,,
8902,08/24/11,04:00:00 AM,4.194,4.402,,,,
8903,08/24/11,05:00:00 AM,4.011,4.350,,,,
8904,08/24/11,06:00:00 AM,4.089,4.272,,,,
8905,08/24/11,07:00:00 AM,4.376,4.324,,,,
8906,08/24/11,08:00:00 AM,4.141,4.532,,,,
8907,08/24/11,09:00:00 AM,4.246,4.947,,,,
8908,08/24/11,10:00:00 AM,4.246,6.077,,,,
8909,08/24/11,11:00:00 AM,5.231,7.368,,,,
8910,08/24/11,12:00:00 PM,6.458,8.245,,,,
8911,08/24/11,01:00:00 PM,6.839,9.114,,,,
8912,08/24/11,02:00:00 PM,6.737,10.100,,,,
8913,08/24/11,03:00:00 PM,7.167,9.213,,,,
8914,08/24/11,04:00:00 PM,6.813,8.817,,,,
8915,08/24/11,05:00:00 PM,6.484,7.870,,,,
8916,08/24/11,06:00:00 PM,6.179,7.116,,,,
8917,08/24/11,07:00:00 PM,6.255,6.408,,,,
8918,08/24/11,08:00:00 PM,5.847,5.796,,,,
8919,08/24/11,09:00:00 PM,5.154,4.818,,,,
8920,08/24/11,10:00:00 PM,4.584,3.854,,,,
8921,08/24/11,11:00:00 PM,4.376,3.248,,,,
8922,08/25/11,12:00:00 AM,3.880,2.823,,,,
8923,08/25/11,01:00:00 AM,4.246,2.637,,,,
8924,08/25/11,02:00:00 AM,3.854,2.530,,,,
8925,08/25/11,03:00:00 AM,3.089,2.101,,,,
8926,08/25/11,04:00:00 AM,2.903,1.778,,,,
8927,08/25/11,05:00:00 AM,2.637,1.615,,,,
8928,08/25/11,06:00:00 AM,2.503,1.208,,,,
8929,08/25/11,07:00:00 AM,2.983,1.262,,,,
8930,08/25/11,08:00:00 AM,3.274,1.967,,,,
8931,08/25/11,09:00:00 AM,3.485,2.823,,,,
8932,08/25/11,10:00:00 AM,4.454,3.168,,,,
8933,08/25/11,11:00:00 AM,5.282,4.115,,,,
8934,08/25/11,12:00:00 PM,7.268,5.821,,,,
8935,08/25/11,01:00:00 PM,8.020,8.618,,,,
8936,08/25/11,02:00:00 PM,9.460,10.516,,,,
8937,08/25/11,03:00:00 PM,9.287,12.292,,,,
8938,08/25/11,04:00:00 PM,9.114,13.040,,,,
8939,08/25/11,05:00:00 PM,10.492,13.738,,,,
8940,08/25/11,06:00:00 PM,7.116,12.340,,,,
8941,08/25/11,07:00:00 PM,6.179,9.460,,,,
8942,08/25/11,08:00:00 PM,5.591,7.268,,,,
8943,08/25/11,09:00:00 PM,5.102,5.796,,,,
8944,08/25/11,10:00:00 PM,4.973,4.895,,,,
8945,08/25/11,11:00:00 PM,5.102,4.532,,,,
8946,08/26/11,12:00:00 AM,3.274,4.272,,,,
8947,08/26/11,01:00:00 AM,3.089,3.722,,,,
8948,08/26/11,02:00:00 AM,3.116,3.380,,,,
8949,08/26/11,03:00:00 AM,3.063,2.983,,,,
8950,08/26/11,04:00:00 AM,2.877,2.584,,,,
8951,08/26/11,05:00:00 AM,1.967,1.778,,,,
8952,08/26/11,06:00:00 AM,2.128,1.289,,,,
8953,08/26/11,07:00:00 AM,3.036,1.099,,,,
8954,08/26/11,08:00:00 AM,3.406,1.751,,,,
8955,08/26/11,09:00:00 AM,4.246,3.142,,,,
8956,08/26/11,10:00:00 AM,3.880,4.324,,,,
8957,08/26/11,11:00:00 AM,2.930,4.402,,,,
8958,08/26/11,12:00:00 PM,2.850,3.670,,,,
8959,08/26/11,01:00:00 PM,3.643,4.818,,,,
8960,08/26/11,02:00:00 PM,5.179,7.318,,,,
8961,08/26/11,03:00:00 PM,7.670,9.682,,,,
8962,08/26/11,04:00:00 PM,7.970,9.854,,,,
8963,08/26/11,05:00:00 PM,6.864,9.706,,,,
8964,08/26/11,06:00:00 PM,6.712,9.015,,,,
8965,08/26/11,07:00:00 PM,5.642,7.619,,,,
8966,08/26/11,08:00:00 PM,5.231,6.687,,,,
8967,08/26/11,09:00:00 PM,4.272,5.128,,,,
8968,08/26/11,10:00:00 PM,4.376,4.298,,,,
8969,08/26/11,11:00:00 PM,4.168,3.643,,,,
8970,08/27/11,12:00:00 AM,4.480,3.354,,,,
8971,08/27/11,01:00:00 AM,4.011,3.301,,,,
8972,08/27/11,02:00:00 AM,4.141,3.301,,,,
8973,08/27/11,03:00:00 AM,3.142,2.610,,,,
8974,08/27/11,04:00:00 AM,3.168,1.967,,,,
8975,08/27/11,05:00:00 AM,2.930,1.480,,,,
8976,08/27/11,06:00:00 AM,3.221,1.317,,,,
8977,08/27/11,07:00:00 AM,3.089,1.180,,,,
8978,08/27/11,08:00:00 AM,3.406,1.453,,,,
8979,08/27/11,09:00:00 AM,3.538,1.778,,,,
8980,08/27/11,10:00:00 AM,4.454,2.664,,,,
8981,08/27/11,11:00:00 AM,6.102,3.538,,,,
8982,08/27/11,12:00:00 PM,6.813,5.796,,,,
8983,08/27/11,01:00:00 PM,8.120,7.745,,,,
8984,08/27/11,02:00:00 PM,8.543,10.345,,,,
8985,08/27/11,03:00:00 PM,7.645,11.492,,,,
8986,08/27/11,04:00:00 PM,6.990,10.492,,,,
8987,08/27/11,05:00:00 PM,6.255,9.632,,,,
8988,08/27/11,06:00:00 PM,5.128,8.369,,,,
8989,08/27/11,07:00:00 PM,5.024,7.116,,,,
8990,08/27/11,08:00:00 PM,4.895,5.949,,,,
8991,08/27/11,09:00:00 PM,4.895,5.024,,,,
8992,08/27/11,10:00:00 PM,4.766,4.350,,,,
8993,08/27/11,11:00:00 PM,4.688,3.880,,,,
8994,08/28/11,12:00:00 AM,4.766,3.696,,,,
8995,08/28/11,01:00:00 AM,4.714,3.591,,,,
8996,08/28/11,02:00:00 AM,4.636,3.564,,,,
8997,08/28/11,03:00:00 AM,4.947,3.459,,,,
8998,08/28/11,04:00:00 AM,4.246,3.643,,,,
8999,08/28/11,05:00:00 AM,4.194,3.512,,,,
9000,08/28/11,06:00:00 AM,4.089,3.485,,,,
9001,08/28/11,07:00:00 AM,4.168,3.643,,,,
9002,08/28/11,08:00:00 AM,4.454,4.246,,,,
9003,08/28/11,09:00:00 AM,5.128,5.437,,,,
9004,08/28/11,10:00:00 AM,5.591,7.268,,,,
9005,08/28/11,11:00:00 AM,6.179,8.469,,,,
9006,08/28/11,12:00:00 PM,6.585,10.026,,,,
9007,08/28/11,01:00:00 PM,7.695,11.200,,,,
9008,08/28/11,02:00:00 PM,7.469,12.122,,,,
9009,08/28/11,03:00:00 PM,8.095,12.316,,,,
9010,08/28/11,04:00:00 PM,8.045,11.856,,,,
9011,08/28/11,05:00:00 PM,7.066,12.340,,,,
9012,08/28/11,06:00:00 PM,6.458,9.903,,,,
9013,08/28/11,07:00:00 PM,5.668,9.015,,,,
9014,08/28/11,08:00:00 PM,4.740,7.670,,,,
9015,08/28/11,09:00:00 PM,4.869,6.560,,,,
9016,08/28/11,10:00:00 PM,4.141,5.847,,,,
9017,08/28/11,11:00:00 PM,4.141,5.360,,,,
9018,08/29/11,12:00:00 AM,4.194,4.999,,,,
9019,08/29/11,01:00:00 AM,4.063,4.740,,,,
9020,08/29/11,02:00:00 AM,3.827,4.558,,,,
9021,08/29/11,03:00:00 AM,3.827,4.272,,,,
9022,08/29/11,04:00:00 AM,3.932,4.141,,,,
9023,08/29/11,05:00:00 AM,3.880,4.011,,,,
9024,08/29/11,06:00:00 AM,3.696,3.670,,,,
9025,08/29/11,07:00:00 AM,3.617,3.564,,,,
9026,08/29/11,08:00:00 AM,4.063,3.932,,,,
9027,08/29/11,09:00:00 AM,4.558,5.076,,,,
9028,08/29/11,10:00:00 AM,4.662,6.306,,,,
9029,08/29/11,11:00:00 AM,4.921,7.469,,,,
9030,08/29/11,12:00:00 PM,5.102,8.519,,,,
9031,08/29/11,01:00:00 PM,5.872,9.410,,,,
